mri-1.8.7,mri-2.3.3,ruby+omr,rtl-mjit,jruby-1.7.27,jruby-9.1.13,truffleruby-0.30.2
8.28125,9.59375,9.99609375,9.28125,172.12109375,216.140625,659.43359375
8.28125,9.58203125,9.93359375,9.296875,173.96875,212.5625,604.28125
8.3359375,9.59375,9.96484375,9.203125,167.1796875,211.88671875,658.7421875
8.046875,9.65234375,9.9609375,9.3203125,168.31640625,208.4296875,604.5625
8.33203125,9.59765625,10.015625,9.296875,174.359375,206.41015625,617.4921875
8.35546875,9.55859375,9.859375,9.22265625,173.4140625,207.81640625,663.12109375
8.2890625,9.6171875,9.96875,9.34375,168.13671875,210.61328125,654.02734375
8.28515625,9.6171875,11.94921875,9.30859375,169.42578125,204.43359375,672.46875
8.3203125,9.5859375,10.00390625,9.21484375,168.5625,213.70703125,658.88671875
8.2734375,9.6328125,9.9765625,9.3125,167.73046875,212.203125,658.578125
8.32421875,11.60546875,9.953125,9.38671875,170.53125,205.85546875,661.875
8.3046875,9.59375,9.9453125,9.296875,169.78515625,210.37109375,661.80078125
8.28125,9.6171875,9.984375,9.31640625,170.8984375,205.8984375,655.609375
8.1953125,9.578125,9.8828125,9.359375,163.2734375,211.75,667.84375
8.26953125,9.5859375,9.95703125,9.37890625,167.09765625,215.046875,662.28515625
8.33203125,9.671875,9.94140625,9.328125,174.5390625,205.58984375,661.40234375
8.30859375,9.59375,9.98046875,9.33984375,166.171875,206.0625,659.8046875
8.28515625,9.609375,9.9375,9.3671875,169.24609375,209.21484375,603.8671875
8.3359375,9.55859375,9.859375,9.1953125,171.91796875,204.9375,657.8359375
8.3046875,9.515625,9.9375,9.234375,171.51953125,211.921875,683.4140625
8.2890625,9.66015625,9.9453125,9.2734375,172.61328125,214.4765625,657.41015625
8.2734375,9.4921875,9.9375,9.3046875,166.84765625,207.18359375,654.36328125
8.33203125,9.63671875,9.9375,9.265625,181.84375,213.015625,656.8125
8.27734375,11.61328125,9.95703125,9.3125,166.11328125,211.51953125,678.98828125
8.28125,9.58203125,9.9140625,9.35546875,172.46875,209.109375,664.05078125
8.32421875,9.51953125,9.98828125,9.2890625,165.515625,207.171875,658.359375
8.41015625,9.61328125,10.0234375,9.296875,165.13671875,212.16796875,673.14453125
8.29296875,9.609375,9.91015625,9.36328125,168.40234375,213.421875,660.87109375
8.3125,9.62890625,9.8984375,9.3046875,166.3671875,206.18359375,671.7109375
8.28125,9.5390625,9.9609375,9.26171875,170.515625,213.46875,655.53515625
8.296875,9.66015625,9.98828125,9.28125,175.8203125,209.39453125,601.10546875
8.2890625,9.50390625,9.9375,9.3671875,168.63671875,212.6640625,657.6171875
8.359375,9.48046875,9.9921875,9.30859375,167.69140625,206.27734375,656.04296875
8.359375,9.59375,9.98828125,9.3046875,166.35546875,210.76953125,661.59375
8.33203125,9.61328125,9.83203125,9.3046875,170.359375,204.12890625,663.65234375
8.28125,9.61328125,9.9921875,9.28125,168.5703125,211.0,658.78515625
8.27734375,9.5703125,9.90234375,9.25390625,176.6796875,221.6171875,659.4140625
8.3203125,9.5859375,9.91796875,9.2421875,171.0078125,207.0546875,664.08984375
8.32421875,9.58203125,9.953125,9.3125,170.9140625,206.53125,660.1484375
8.32421875,9.62890625,9.94140625,9.28125,173.21484375,206.1875,602.5546875
8.30078125,9.52734375,9.96484375,9.29296875,174.046875,207.63671875,594.9140625
8.2734375,9.48828125,9.94140625,9.296875,172.3828125,213.2734375,661.12109375
8.33203125,9.55859375,10.015625,9.32421875,173.01953125,217.66796875,674.77734375
8.3125,9.640625,9.9453125,9.28125,176.94921875,214.4921875,660.76171875
8.28125,9.59765625,9.93359375,9.23046875,173.86328125,214.91796875,660.03125
8.31640625,9.57421875,9.9453125,9.2265625,167.640625,210.796875,605.01171875
8.28515625,9.53515625,10.00390625,9.31640625,165.75390625,217.06640625,661.86328125
8.36328125,9.5234375,9.9765625,9.37109375,167.0546875,221.0390625,604.9296875
8.28125,9.62890625,9.9296875,9.30078125,174.046875,211.859375,660.19921875
8.3125,9.5625,9.84765625,9.3515625,169.828125,212.15625,663.328125
8.2734375,9.58203125,9.9453125,9.359375,168.2734375,219.546875,595.16015625
8.3046875,9.5859375,9.984375,9.35546875,168.31640625,208.9375,606.6171875
8.29296875,9.60546875,9.98046875,9.2421875,167.80859375,212.96875,657.30078125
8.3671875,9.5859375,9.86328125,9.2578125,168.21875,214.08203125,662.1328125
8.125,9.4765625,9.9765625,9.22265625,171.36328125,209.28125,656.3203125
8.3046875,9.625,10.00390625,9.296875,172.8984375,214.33984375,598.42578125
8.29296875,9.640625,9.953125,9.25390625,172.0859375,209.171875,600.671875
8.49609375,9.59765625,9.9375,9.3046875,164.74609375,207.84375,671.4609375
8.3125,9.59765625,9.87109375,9.2734375,166.9296875,210.66015625,665.671875
8.359375,9.57421875,9.9140625,9.265625,164.703125,208.62109375,609.1171875
8.296875,9.59765625,9.96484375,9.26171875,173.76171875,211.18359375,662.99609375
8.30859375,9.56640625,9.94921875,9.28125,169.453125,210.02734375,655.3828125
8.3125,9.640625,9.93359375,9.33203125,169.17578125,210.4921875,594.48828125
8.38671875,9.58984375,11.953125,9.25390625,165.42578125,211.1875,601.890625
8.4296875,9.57421875,9.9609375,9.24609375,172.77734375,213.70703125,657.09375
8.3125,9.58984375,9.98046875,9.24609375,169.72265625,211.4140625,641.65234375
8.3046875,9.57421875,9.95703125,9.375,166.89453125,209.94921875,660.30859375
8.3671875,9.609375,9.91015625,9.23828125,171.84375,212.78125,659.13671875
8.38671875,9.546875,11.98828125,9.19921875,174.1875,212.3828125,663.171875
8.0625,9.64453125,9.93359375,9.296875,170.80859375,209.453125,660.32421875
8.2890625,9.55859375,9.92578125,9.33984375,177.61328125,212.69140625,661.37890625
8.27734375,9.66796875,9.98046875,9.234375,171.7578125,212.61328125,657.28125
8.44140625,9.60546875,9.90625,9.23828125,167.59765625,208.5625,665.859375
8.3671875,9.5234375,9.95703125,9.359375,170.78515625,216.39453125,663.9453125
8.30859375,9.59375,9.98828125,9.3359375,172.90234375,209.7421875,670.86328125
8.32421875,9.49609375,9.9453125,9.296875,166.49609375,214.6953125,657.41015625
8.2734375,9.59765625,10.01171875,9.28515625,169.03515625,216.6015625,662.67578125
8.2734375,9.58984375,9.98046875,9.26171875,173.01953125,216.46875,661.5625
8.46484375,9.625,9.90234375,9.265625,169.91796875,211.1015625,599.984375
8.3125,9.484375,9.97265625,9.2578125,166.93359375,217.34375,670.21484375
8.3671875,9.65234375,9.96484375,9.265625,173.78125,210.1640625,659.9921875
8.28125,9.48828125,9.90625,9.30859375,171.1875,212.2109375,659.03125
8.37890625,9.57421875,9.9375,9.37890625,181.19140625,210.05859375,629.08984375
8.36328125,9.625,9.83203125,9.25390625,171.16796875,206.33203125,600.31640625
8.2734375,9.60546875,10.0,9.32421875,166.73046875,211.8984375,659.89453125
8.2890625,9.59375,9.93359375,9.29296875,169.296875,215.66015625,655.5859375
8.32421875,9.66796875,9.953125,9.3125,165.421875,215.84765625,665.14453125
8.32421875,9.5703125,9.91015625,9.29296875,169.3984375,219.2578125,661.98828125
8.328125,9.57421875,9.8515625,9.23828125,168.05078125,206.03125,657.37109375
8.28515625,9.59375,10.0234375,9.28515625,169.5078125,206.11328125,661.94140625
8.45703125,9.57421875,9.96484375,9.296875,169.94921875,211.6015625,658.56640625
8.36328125,9.578125,9.90234375,9.25390625,167.6015625,206.6171875,608.5625
8.28515625,9.6171875,9.9140625,9.2890625,167.515625,210.4609375,665.984375
8.3671875,9.5703125,9.9375,9.2890625,167.046875,209.72265625,656.34375
8.296875,9.57421875,9.93359375,9.3046875,176.86328125,212.2578125,655.33203125
8.36328125,9.6953125,9.8515625,9.265625,167.32421875,217.15234375,663.18359375
8.3671875,9.625,9.87890625,9.2890625,166.16015625,213.70703125,657.05859375
8.33203125,9.5859375,9.85546875,9.22265625,170.14453125,215.93359375,660.859375
8.359375,9.58203125,10.0,9.29296875,166.546875,208.578125,655.921875
8.33203125,9.68359375,9.92578125,9.2265625,166.85546875,210.15234375,597.953125
8.2734375,9.59765625,9.9765625,9.3515625,169.00390625,202.69140625,602.66015625
8.38671875,9.5234375,9.91015625,11.25,173.08984375,217.30859375,662.25
8.1015625,9.5,9.84765625,9.3359375,170.43359375,207.76171875,599.19140625
8.31640625,9.6640625,9.9296875,9.30859375,170.4296875,205.34375,657.96875
8.375,9.6171875,9.94140625,9.32421875,168.44921875,215.02734375,596.6171875
8.265625,9.56640625,9.94921875,9.22265625,166.91015625,210.37109375,598.29296875
8.33984375,9.5859375,9.9296875,9.29296875,170.08203125,214.38671875,627.88671875
8.30859375,9.58203125,12.0,9.375,173.734375,204.140625,660.2265625
8.328125,9.65625,9.97265625,9.30078125,169.95703125,210.765625,662.88671875
8.328125,9.57421875,9.91796875,9.34375,166.4453125,219.51171875,601.11328125
8.3046875,9.58984375,9.95703125,9.28125,165.4375,202.32421875,653.2734375
8.28125,9.59765625,9.890625,9.203125,171.62109375,203.7578125,604.25
8.29296875,9.60546875,9.9921875,9.2734375,167.10546875,211.4296875,657.73046875
8.2734375,9.65234375,10.01953125,9.37109375,171.14453125,217.93359375,669.33203125
8.359375,9.5234375,9.875,9.31640625,177.890625,207.515625,604.453125
8.3125,9.6484375,9.921875,9.23046875,170.43359375,203.0703125,656.3359375
8.28125,9.6015625,9.8984375,9.26953125,172.15234375,206.24609375,658.859375
8.35546875,9.57421875,9.96484375,9.28125,168.30078125,211.85546875,665.8359375
8.37890625,9.578125,9.953125,9.3125,169.6875,216.265625,657.16796875
8.29296875,9.578125,9.90234375,9.26171875,168.95703125,211.91796875,661.921875
8.3203125,9.6015625,9.95703125,9.29296875,175.6015625,219.265625,667.58203125
8.31640625,9.5546875,9.95703125,9.2578125,172.109375,209.64453125,659.703125
8.3828125,9.60546875,10.0234375,9.25390625,169.90234375,211.625,613.44921875
8.296875,9.58203125,9.9140625,9.33203125,167.5234375,211.2265625,660.39453125
8.37890625,9.59375,10.00390625,9.28515625,167.0234375,210.828125,665.14453125
8.2890625,9.609375,9.984375,9.23828125,172.95703125,206.60546875,662.89453125
8.3671875,9.53515625,11.8515625,9.2890625,171.25390625,206.5625,661.72265625
8.25390625,9.49609375,9.94140625,9.3046875,171.64453125,208.05859375,653.21484375
8.33203125,9.50390625,9.95703125,9.328125,168.421875,215.93359375,663.015625
8.359375,9.59375,9.96484375,9.3125,175.984375,209.16796875,658.6953125
8.359375,9.6796875,9.91015625,9.32421875,164.88671875,211.81640625,656.89453125
8.2734375,9.5859375,11.875,9.25390625,173.609375,215.57421875,662.8203125
8.38671875,9.5703125,9.828125,9.3359375,167.36328125,204.8203125,658.77734375
8.3671875,9.51171875,9.95703125,9.3046875,168.390625,209.015625,606.2265625
8.28515625,9.4921875,9.953125,9.3046875,169.19140625,217.94140625,658.14453125
8.28125,9.6015625,10.01171875,9.328125,171.42578125,217.4375,664.72265625
8.3125,9.61328125,9.95703125,9.23828125,165.7734375,211.4140625,659.26171875
8.296875,9.61328125,9.98046875,9.24609375,170.80859375,210.89453125,657.01953125
8.36328125,9.48046875,9.92578125,9.25390625,168.00390625,211.38671875,657.49609375
8.43359375,9.640625,9.91796875,9.3125,169.48828125,211.3203125,660.00390625
8.28125,9.59765625,9.90234375,9.234375,167.8125,209.1953125,654.0859375
8.015625,9.65234375,9.890625,9.3125,170.7890625,211.2109375,658.9921875
8.296875,9.578125,10.00390625,9.296875,171.41796875,215.1328125,663.46875
8.24609375,9.61328125,9.8984375,9.3125,169.71484375,202.3125,637.1484375
8.30859375,9.58203125,9.953125,9.2890625,172.26171875,222.02734375,660.23046875
8.36328125,9.66796875,9.9765625,9.265625,168.140625,209.859375,665.76171875
8.29296875,9.6328125,9.94921875,9.21484375,167.7734375,210.62109375,662.65625
8.28515625,9.56640625,9.87890625,9.375,167.6875,210.7421875,662.8125
8.3125,9.64453125,10.01953125,9.30078125,170.37890625,211.71875,636.40625
8.30859375,9.6875,9.94921875,9.2578125,170.7109375,217.1796875,602.6015625
8.37109375,9.65625,9.94140625,9.26953125,167.5546875,213.9609375,669.30859375
8.3125,9.66015625,9.84375,9.29296875,166.9609375,204.484375,656.8828125
8.3046875,9.58984375,9.97265625,9.34375,168.78125,205.546875,600.32421875
8.28125,9.52734375,9.953125,9.22265625,165.453125,201.08203125,613.5859375
8.32421875,9.58984375,9.8984375,9.35546875,169.3515625,214.76171875,655.37109375
8.28125,9.56640625,9.98828125,9.28515625,166.45703125,210.703125,666.23046875
8.28125,9.51171875,9.96484375,9.2734375,172.68359375,215.2734375,654.5234375
8.28515625,9.5078125,9.91015625,9.33203125,169.67578125,213.28515625,663.19140625
8.3203125,9.6171875,9.953125,9.28515625,165.39453125,219.8359375,670.4296875
8.359375,9.578125,9.9453125,9.296875,178.95703125,209.125,607.453125
8.35546875,9.5234375,9.9453125,9.2421875,171.76953125,215.01171875,663.33203125
8.27734375,9.53125,9.984375,9.30859375,171.45703125,210.8046875,661.12890625
8.28125,9.64453125,9.94140625,9.2421875,171.46875,211.87890625,662.7578125
8.4375,9.59765625,9.8984375,9.36328125,176.6015625,212.44921875,668.6953125
8.29296875,9.65234375,9.96875,9.13671875,170.65234375,212.55078125,610.25390625
8.28125,9.546875,9.984375,9.2109375,164.140625,215.75390625,652.1015625
8.4609375,9.6640625,10.00390625,9.28515625,179.44921875,214.859375,655.01171875
8.328125,9.60546875,9.93359375,9.26953125,167.58203125,203.25390625,655.80859375
8.32421875,9.62109375,9.91015625,9.30078125,169.21875,206.6953125,656.20703125
8.328125,9.62890625,9.96875,9.265625,169.08203125,206.09375,684.62890625
8.27734375,9.5546875,9.94140625,9.1640625,173.359375,218.2734375,668.5625
8.3046875,9.5859375,9.96484375,9.296875,170.06640625,212.5234375,665.33984375
8.39453125,9.64453125,9.91015625,9.27734375,172.359375,210.7265625,657.56640625
8.28125,9.59375,9.89453125,9.2890625,164.9296875,209.3984375,590.6953125
8.28515625,9.62890625,10.015625,9.30859375,173.69921875,210.7265625,597.4921875
8.296875,9.56640625,9.953125,9.34765625,172.21875,216.6328125,635.98828125
8.2890625,9.640625,9.98046875,9.2109375,172.515625,204.76953125,656.33203125
8.36328125,9.5703125,9.94921875,9.21484375,168.31640625,209.69921875,596.078125
8.28125,9.48046875,9.8984375,9.265625,172.90625,212.8046875,657.57421875
8.3671875,9.5234375,10.0078125,9.296875,168.27734375,216.55859375,658.08203125
8.3125,9.6015625,9.94140625,9.359375,170.4140625,214.4609375,660.734375
8.359375,9.60546875,10.0234375,9.3125,171.98828125,213.86328125,599.109375
8.2890625,9.5546875,9.9140625,9.29296875,167.86328125,207.23828125,611.81640625
8.32421875,9.53125,10.00390625,9.2265625,166.46484375,212.76171875,659.484375
8.37109375,9.5859375,9.9453125,9.25390625,164.26171875,211.453125,660.17578125
8.328125,9.52734375,9.8984375,9.23046875,169.4296875,209.9296875,660.39453125
8.33203125,9.578125,9.94140625,11.21875,169.11328125,214.96484375,661.3359375
8.2734375,9.578125,9.94140625,9.30078125,167.125,205.87109375,665.9140625
8.30859375,9.625,9.9765625,9.25,167.33984375,209.89453125,656.51171875
8.359375,9.68359375,9.828125,9.30078125,168.6484375,216.09375,594.12890625
8.359375,9.59375,9.91015625,9.29296875,168.328125,210.52734375,598.64453125
8.28125,9.578125,9.859375,9.234375,171.38671875,208.7890625,669.3671875
8.36328125,9.6171875,10.015625,9.2109375,164.16796875,212.20703125,599.05859375
8.359375,9.56640625,9.90234375,9.34375,166.1640625,221.96875,659.39453125
8.2890625,9.58203125,10.00390625,11.3125,172.22265625,209.37109375,665.00390625
8.28125,9.61328125,9.91015625,9.328125,167.4453125,214.81640625,658.46484375
8.3359375,9.64453125,9.91796875,9.21875,185.0625,218.546875,656.921875
8.33203125,9.5859375,9.9375,9.21875,172.140625,209.75,656.96875
8.4140625,9.5859375,9.96875,9.13671875,174.0390625,211.11328125,664.0
8.328125,9.61328125,9.9453125,9.28125,178.625,210.80078125,667.1328125
8.3671875,9.60546875,9.9296875,9.26953125,167.2421875,212.9921875,666.3359375
8.41015625,9.56640625,9.9453125,9.24609375,172.703125,210.56640625,604.37890625
8.3671875,9.59375,9.83203125,9.30078125,172.91015625,209.86328125,600.8984375
8.28515625,9.5390625,9.875,9.28125,167.32421875,209.296875,607.0625
8.2890625,9.5625,9.953125,9.20703125,182.19921875,211.0,663.90234375
8.30078125,9.51953125,9.953125,9.296875,165.390625,213.28515625,659.58984375
8.30859375,9.625,9.9765625,9.26953125,165.7421875,206.8515625,666.02734375
8.36328125,9.6171875,9.94140625,9.3515625,171.40625,212.4296875,598.13671875
8.296875,9.59765625,9.93359375,9.25390625,172.94140625,208.37109375,664.50390625
8.3046875,9.5546875,9.9453125,9.3515625,170.6015625,211.44921875,661.80859375
8.30859375,9.54296875,9.859375,9.2734375,164.5546875,206.0390625,658.19921875
8.3828125,9.59765625,9.921875,9.31640625,168.4296875,212.66015625,598.59765625
8.2734375,9.6328125,9.92578125,9.22265625,168.8828125,206.3984375,653.89453125
8.3671875,9.5078125,9.921875,9.296875,171.94140625,204.22265625,662.0625
8.32421875,9.59765625,9.9296875,11.28515625,165.98046875,207.6953125,659.08984375
8.2890625,9.68359375,9.9609375,9.26953125,169.8203125,218.1328125,601.4140625
8.30859375,9.54296875,9.9765625,9.3046875,167.03515625,216.87109375,596.83203125
8.37109375,9.55859375,9.94140625,9.28515625,168.5546875,210.44921875,681.40234375
8.3671875,9.65234375,9.91015625,9.1875,166.7421875,211.12890625,603.0703125
8.37890625,9.5859375,9.96875,9.3046875,165.70703125,204.765625,660.88671875
8.43359375,9.625,9.9296875,9.25,171.109375,211.5703125,659.29296875
8.375,9.50390625,9.86328125,9.29296875,163.09765625,222.26171875,665.9140625
8.28515625,9.546875,9.98046875,9.30078125,165.265625,214.6953125,618.69140625
8.37109375,9.60546875,9.86328125,9.26953125,164.37890625,220.9140625,602.328125
8.4609375,9.58203125,9.9375,9.2265625,165.0078125,211.6484375,659.01953125
8.2734375,9.59765625,9.875,9.20703125,168.42578125,217.09375,659.04296875
8.31640625,9.55078125,9.87890625,9.29296875,178.01953125,216.890625,660.18359375
8.32421875,9.546875,9.97265625,9.33203125,167.87109375,208.78125,662.85546875
8.30859375,9.58984375,9.93359375,9.30859375,175.26953125,210.03125,658.75
8.48828125,9.6171875,9.8984375,9.203125,169.9296875,219.3515625,656.703125
8.35546875,9.5625,9.89453125,9.30859375,164.3984375,212.42578125,602.3984375
8.328125,9.57421875,9.9296875,9.234375,164.33984375,216.26171875,661.34375
8.2890625,9.5703125,9.93359375,9.2890625,174.515625,212.78515625,661.0390625
8.328125,9.6171875,9.953125,9.37890625,167.515625,214.71875,617.76953125
8.2578125,9.625,9.93359375,9.19140625,180.7421875,204.4921875,667.73828125
8.3671875,9.609375,9.890625,9.33203125,172.04296875,207.29296875,657.98046875
8.3828125,9.6171875,9.953125,9.32421875,168.09375,214.31640625,658.2265625
8.29296875,9.5703125,9.97265625,9.29296875,170.65625,216.22265625,603.31640625
8.31640625,9.578125,9.921875,9.2734375,176.7109375,214.6640625,592.984375
8.25,9.60546875,9.93359375,9.265625,166.47265625,208.54296875,630.2890625
8.3359375,9.62890625,9.90625,9.20703125,165.35546875,216.21484375,657.10546875
8.31640625,9.57421875,9.9296875,9.21484375,161.65234375,212.3828125,605.91796875
8.015625,9.5859375,9.9375,9.2890625,167.29296875,207.53515625,656.88671875
8.37890625,9.5703125,9.89453125,9.3359375,180.84375,219.3359375,657.90625
8.390625,9.53515625,9.94921875,9.30859375,167.23828125,206.26953125,598.62109375
8.3046875,9.6015625,9.9765625,9.3203125,181.375,213.0859375,667.12890625
8.35546875,9.5859375,9.89453125,9.21875,170.9609375,208.41015625,667.59375
8.390625,9.625,9.8984375,9.3046875,175.0859375,214.01953125,661.60546875
8.3828125,9.55859375,9.89453125,9.30078125,168.53515625,202.59765625,663.98046875
8.37890625,9.58203125,9.91796875,9.19921875,172.80859375,215.36328125,658.5390625
8.4140625,9.5546875,9.86328125,9.28515625,166.05078125,211.30859375,657.04296875
8.28125,9.62109375,9.96875,9.3046875,172.3203125,207.89453125,600.4765625
8.32421875,9.5546875,9.87109375,9.3046875,168.64453125,211.12890625,659.9765625
8.47265625,9.61328125,9.828125,9.3046875,173.140625,209.8671875,595.9375
8.33984375,9.5703125,10.01953125,9.30078125,171.359375,211.53125,656.84375
8.328125,9.61328125,9.90625,9.3125,170.73046875,215.0625,658.578125
8.3828125,9.63671875,9.95703125,9.27734375,170.15625,207.25390625,666.4296875
8.3125,11.65234375,9.8515625,9.2890625,171.39453125,210.30078125,659.921875
8.31640625,9.47265625,9.98046875,9.28125,166.08203125,212.6015625,662.359375
8.28515625,9.578125,9.86328125,9.19140625,177.2578125,205.91796875,595.12890625
8.37890625,9.69140625,9.97265625,9.33984375,175.734375,210.55078125,631.55078125
8.3046875,11.578125,9.86328125,9.375,170.41015625,211.5546875,597.8203125
8.4375,9.625,9.9140625,9.1953125,170.109375,212.8671875,657.11328125
8.06640625,9.5859375,9.953125,9.25,170.9921875,211.58984375,618.40625
8.265625,9.6015625,9.9375,9.2890625,164.80859375,204.7421875,600.0078125
8.359375,9.59375,9.86328125,9.2265625,165.60546875,207.0078125,626.38671875
8.37109375,9.578125,9.95703125,9.33984375,167.08203125,212.22265625,599.56640625
8.2890625,9.53515625,9.8984375,9.26953125,167.2578125,216.29296875,598.4921875
8.12109375,9.51953125,9.9140625,9.296875,172.43359375,209.62109375,636.92578125
8.3203125,9.55078125,10.0,9.29296875,166.359375,222.4296875,606.41015625
8.33203125,9.546875,9.90234375,9.15234375,178.1953125,213.359375,684.87109375
8.27734375,9.578125,10.0078125,9.328125,175.359375,212.09375,663.19921875
8.328125,9.609375,9.9765625,11.32421875,176.5390625,210.2890625,663.47265625
8.3359375,9.5703125,9.94140625,9.23046875,165.375,212.07421875,602.98828125
8.37109375,9.58203125,9.9453125,9.24609375,172.37890625,210.00390625,661.30859375
8.3046875,9.5703125,9.98046875,9.32421875,174.453125,211.83984375,594.05859375
8.296875,9.6484375,9.90625,9.26171875,179.171875,213.625,660.4296875
8.3125,9.58203125,9.97265625,9.27734375,172.11328125,210.0546875,631.53125
8.0703125,11.609375,9.93359375,9.3046875,169.09765625,219.85546875,663.35546875
8.2890625,9.578125,9.890625,9.33984375,173.96484375,207.671875,596.0625
8.37890625,9.609375,9.8984375,9.29296875,173.1484375,213.21875,601.47265625
8.28515625,9.609375,9.88671875,9.3515625,167.89453125,209.27734375,659.359375
8.3203125,9.5703125,9.95703125,9.29296875,165.58203125,212.98828125,659.53125
8.3203125,9.6015625,9.9375,9.27734375,169.1171875,212.140625,601.96875
8.2421875,9.64453125,9.9140625,9.27734375,167.546875,214.30078125,658.546875
8.10546875,9.609375,10.00390625,9.234375,169.75390625,216.1015625,669.51171875
8.30859375,9.56640625,9.9140625,9.27734375,175.3984375,203.41796875,657.01953125
8.28125,11.59375,9.92578125,9.34765625,174.26171875,207.02734375,660.67578125
8.28125,9.58984375,9.9765625,9.3125,169.80078125,212.484375,663.64453125
8.359375,9.625,9.88671875,9.359375,168.390625,213.390625,659.52734375
8.36328125,9.5625,9.953125,9.28125,168.08984375,215.1796875,665.60546875
8.35546875,9.5546875,9.953125,9.26953125,170.34765625,218.2421875,658.2890625
8.32421875,9.55078125,9.93359375,9.23828125,168.01953125,216.2890625,657.80078125
8.29296875,9.609375,9.90234375,9.29296875,173.4921875,208.94140625,654.98046875
8.2734375,9.58203125,9.9296875,9.2890625,169.515625,211.26171875,685.34765625
8.3046875,9.62109375,9.87890625,9.23046875,165.6171875,212.80859375,652.4453125
8.2734375,9.51171875,9.8828125,9.32421875,174.640625,219.328125,662.40234375
8.35546875,9.515625,10.0,9.23828125,165.0546875,209.37890625,597.125
8.2890625,9.578125,9.96875,9.29296875,170.328125,216.05859375,658.25390625
8.359375,9.5234375,9.9765625,9.3125,169.3125,219.7734375,636.6171875
8.2890625,9.58984375,9.9140625,9.3046875,167.90625,202.13671875,663.62890625
8.30859375,9.609375,9.9453125,9.359375,168.3984375,211.26171875,599.5078125
8.1953125,9.55078125,9.91015625,9.203125,167.36328125,216.52734375,658.015625
8.3828125,9.52734375,9.9296875,9.19921875,170.46875,212.953125,662.3203125
8.359375,9.546875,9.9453125,9.296875,171.75390625,211.6171875,657.859375
8.01953125,9.53125,9.94140625,9.3125,165.859375,213.8828125,656.5859375
8.29296875,9.58203125,9.953125,9.31640625,169.265625,207.99609375,598.5625
8.359375,9.5,9.99609375,9.3125,169.49609375,212.09375,667.734375
8.359375,9.5703125,9.95703125,9.359375,171.4765625,204.20703125,666.58984375
8.28515625,9.54296875,10.0078125,9.3125,175.765625,212.8125,659.0390625
8.29296875,9.58984375,9.83203125,9.21875,177.65625,213.5078125,636.64453125
8.19921875,9.5703125,9.94140625,9.3125,169.5546875,206.296875,658.3203125
8.328125,9.67578125,9.95703125,9.296875,172.65625,201.83203125,666.69140625
8.29296875,9.62890625,9.91796875,9.30859375,170.41015625,219.35546875,607.21484375
8.28125,9.62890625,10.02734375,9.328125,179.328125,212.92578125,606.02734375
8.3671875,9.58203125,9.94921875,9.2890625,172.31640625,211.31640625,593.8203125
8.30859375,9.59375,9.9765625,9.29296875,171.9609375,204.03515625,657.546875
8.34375,9.6171875,9.9453125,9.2578125,168.92578125,207.55078125,666.41796875
8.28125,9.546875,9.8671875,9.3125,164.33203125,210.69921875,663.484375
8.328125,9.5546875,9.96484375,9.22265625,168.1640625,206.90625,670.48828125
8.35546875,9.5390625,9.90625,9.26953125,168.4296875,205.96875,659.3125
8.2734375,9.56640625,10.0078125,9.30078125,169.36328125,206.00390625,656.1484375
8.2734375,9.56640625,9.85546875,11.28125,168.734375,208.21875,661.28125
8.28125,9.61328125,9.88671875,9.30078125,169.97265625,205.67578125,664.23046875
8.28125,9.57421875,9.8359375,9.30078125,171.21484375,210.91015625,603.51171875
8.2734375,9.5546875,9.9453125,9.33203125,171.765625,203.19921875,662.62890625
8.03515625,9.58203125,9.984375,9.22265625,170.75390625,217.01953125,661.19140625
8.37890625,9.52734375,9.91015625,11.3125,167.5,203.24609375,599.5625
8.26953125,9.5703125,9.93359375,9.25,173.25390625,211.125,657.46484375
8.28125,9.5390625,9.90234375,9.25390625,169.3515625,212.49609375,661.53125
8.3671875,9.62109375,9.8515625,9.22265625,165.5390625,211.57421875,635.13671875
8.359375,9.6171875,9.96484375,9.38671875,172.0859375,209.3828125,594.765625
8.36328125,9.55078125,9.9609375,9.30078125,178.8125,214.8046875,660.14453125
8.328125,9.5078125,9.9296875,9.30859375,171.171875,209.71484375,598.08984375
8.2890625,9.59375,9.91015625,9.28125,171.328125,212.69140625,598.7890625
8.30859375,9.5859375,9.984375,9.31640625,168.88671875,206.3203125,657.19921875
8.3671875,9.62109375,9.97265625,9.13671875,169.89453125,208.26171875,662.953125
8.36328125,9.5703125,11.91796875,9.35546875,169.14453125,213.97265625,654.55078125
8.44921875,9.66015625,9.9140625,9.34375,165.23828125,210.83984375,601.68359375
8.31640625,9.59765625,9.9296875,9.34765625,171.46875,213.45703125,597.0
8.37109375,9.53125,9.9140625,9.20703125,172.01171875,206.21875,603.8671875
8.32421875,9.609375,11.87109375,9.3203125,165.11328125,211.0,661.85546875
8.390625,9.5546875,9.9609375,9.23828125,168.05859375,211.3125,660.32421875
8.3125,9.625,10.0234375,9.26171875,171.9609375,203.69921875,657.2578125
8.35546875,9.640625,9.9375,9.3515625,174.0078125,217.79296875,658.55859375
8.44921875,9.5078125,11.92578125,9.29296875,169.6640625,211.52734375,663.40234375
8.078125,9.52734375,9.8828125,9.30859375,170.6875,210.7578125,662.01953125
8.29296875,9.66015625,9.95703125,9.23046875,165.73046875,214.45703125,665.28515625
