mri-1.8.7,mri-2.3.3,ruby+omr,rtl-mjit,jruby-1.7.27,jruby-9.1.13,truffleruby-0.30.2
0.338796932,0.336904832,0.30860851,0.316115159,1.97608443,2.574027317,5.48654834
0.337688883,0.321316922,0.303953385,0.307857312,2.020786918,2.508761303,5.742780441
0.337454252,0.345198292,0.321786164,0.316934371,2.068387934,2.653441498,5.381716946
0.337194353,0.323257355,0.31192194,0.311841635,2.027342635,2.60661904,5.873139265
0.338285068,0.332790023,0.307563303,0.31590031,2.014519791,2.48141752,5.837999974
0.32333029,0.331250085,0.293631394,0.322576293,2.019187604,2.457851737,4.905264897
0.337718993,0.335195804,0.319722279,0.311736812,1.985557753,2.450261022,5.38027735
0.338562431,0.330206113,0.319595411,0.308263509,2.005682062,2.563955498,5.345919349
0.336564076,0.329682664,0.309277133,0.318961495,2.006455161,2.522833743,5.46042636
0.326165362,0.323290147,0.320500767,0.310696742,1.994386334,2.489029245,5.157169642
0.333802121,0.336594482,0.309650706,0.326141243,2.102471684,2.460486571,5.217694909
0.330477664,0.334579595,0.305974017,0.30676179,2.080208785,2.530570841,5.447846633
0.337173224,0.318575054,0.304679621,0.32205193,2.10949571,2.501815312,5.171946266
0.327046933,0.338180595,0.305864516,0.317695046,2.17777308,2.549721406,5.762368826
0.341664692,0.338019345,0.329273424,0.317830478,1.983081905,2.482123118,5.311700188
0.340337102,0.341146399,0.31510556,0.324374861,1.989913192,2.481283065,5.447721244
0.33053867,0.331795915,0.309454471,0.322886786,1.994752378,2.453675758,5.763945162
0.330778559,0.331360774,0.302026778,0.31587887,2.041637273,2.492794992,5.917951445
0.337697753,0.334142494,0.318031504,0.314075944,2.118525139,2.619686658,5.457434505
0.331019358,0.345153987,0.316455513,0.31300035,2.013713654,2.413467987,5.477224621
0.327339706,0.341463242,0.307200214,0.309713731,2.114600197,2.62023767,5.365516825
0.317038656,0.332501411,0.311823414,0.310925598,2.007360528,2.530097301,5.695839168
0.347802953,0.334071355,0.306407753,0.325633019,2.004893516,2.46755481,5.142885927
0.350708264,0.333542558,0.313829933,0.314517574,2.175615436,2.617444256,5.485246518
0.36581885,0.333631596,0.310967418,0.30736974,2.02386212,2.722220717,5.673877715
0.335629889,0.330060714,0.321087323,0.307165868,2.031151771,2.431685082,5.431304118
0.326198555,0.341352944,0.314720518,0.315412181,2.056260889,2.634767486,5.415023191
0.33564321,0.334078916,0.318505234,0.310099092,2.00511319,2.592212525,5.221856526
0.324538673,0.340465195,0.31098355,0.311405397,2.092233739,2.480831754,5.340352887
0.335235177,0.336272542,0.319780515,0.315348572,2.081331198,2.734340436,5.13060836
0.343396489,0.342467133,0.318087165,0.3238004,2.071666097,2.418830121,5.614911891
0.33397414,0.336451051,0.312551324,0.314580394,2.047350789,2.410424533,5.558582046
0.330408329,0.336375246,0.3051672,0.316492979,2.016289344,2.515341569,5.644930442
0.328046822,0.336276995,0.320030867,0.316363348,2.123227322,2.527762566,5.403797171
0.322978726,0.340701909,0.308371611,0.304979132,2.081856826,2.420817186,5.641725555
0.332516175,0.341644628,0.316813901,0.319862046,1.975623899,2.576450463,5.375803478
0.317811416,0.328263528,0.308144208,0.29981166,2.098399707,2.749146812,5.463254102
0.337927516,0.33137736,0.300008705,0.325108623,2.054733582,2.529902328,5.358324244
0.343672381,0.339148715,0.306259191,0.308100441,2.002235004,2.463518067,5.209348442
0.332568947,0.336040555,0.315001799,0.320763654,2.000016058,2.511993747,5.761365292
0.335923161,0.333898163,0.310639054,0.320264473,2.030946865,2.524905208,5.429487007
0.332343084,0.341652905,0.305463471,0.321688917,2.092184433,2.538040439,5.340491816
0.326672011,0.334393585,0.321325569,0.318347993,2.036006127,2.497020683,5.377350822
0.345480882,0.339253917,0.298038052,0.31772431,2.020327079,2.650021239,5.387189845
0.337791637,0.348634739,0.304697026,0.317643824,2.086387241,2.556683768,5.24559662
0.32365348,0.333350695,0.303688923,0.309286302,2.018158838,2.530192614,5.105201866
0.330952549,0.324540757,0.309326148,0.323012393,1.976307953,2.710629336,5.962305251
0.329635576,0.34200035,0.319199763,0.308392935,2.068005384,2.50941153,5.684718706
0.336628412,0.340944072,0.315904539,0.305901817,2.073820201,2.558250324,5.462349788
0.323759522,0.335899957,0.308955293,0.307609253,2.065852521,2.463433994,5.438229994
0.341611767,0.33976776,0.303113759,0.312085704,2.074307406,2.655582084,5.540603929
0.338583898,0.342314372,0.307321306,0.319538267,1.98985794,2.589870989,5.336116325
0.338023786,0.33775516,0.309458075,0.318491295,2.013847398,2.585715992,5.439697206
0.328690908,0.343697078,0.304299897,0.321394934,2.090022478,2.612343798,5.516453856
0.330455692,0.33380073,0.305516948,0.304409597,2.015039704,2.489398263,5.388805729
0.312459961,0.338582762,0.307294582,0.308269991,2.07001694,2.564417302,5.453364023
0.32683909,0.329779425,0.322090254,0.319952594,2.244310873,2.64087844,5.559709668
0.330699763,0.349059447,0.305952204,0.32125243,2.012563913,2.549270721,5.556730414
0.33532655,0.334841877,0.316298145,0.30429625,2.020442587,2.626071803,5.599430561
0.326669889,0.3308446,0.315636629,0.312169376,2.048323188,2.439816567,5.58163872
0.33674569,0.326696094,0.315952564,0.317186383,1.981401055,2.48170179,5.284204489
0.332355749,0.330912442,0.312620636,0.319595772,2.010558111,2.542272497,5.341883072
0.335343176,0.341501242,0.307156428,0.31662148,2.040109261,2.445569943,5.456125009
0.337611129,0.33301588,0.312588169,0.319408699,1.955721004,2.478846064,5.119241328
0.3315707,0.347505351,0.318072244,0.320623057,2.001970081,2.480661679,5.309528291
0.335113862,0.332620097,0.318877576,0.317560348,2.009728259,2.571269843,5.179544274
0.329751485,0.339888386,0.311413598,0.322295984,1.9851029,2.444079001,5.33819289
0.327783296,0.340439548,0.317609957,0.321533696,2.01554028,2.480798698,5.353985783
0.337082991,0.354062178,0.305321672,0.309459627,2.057894386,2.574258294,5.319659546
0.333936783,0.311991467,0.309065335,0.313669166,1.937832221,2.631925638,5.189107441
0.331276346,0.324443648,0.302540491,0.303899676,2.003343688,2.460127388,5.243935192
0.334876461,0.342101771,0.30306014,0.312646515,2.006530037,2.485182029,5.671537508
0.33247947,0.349508948,0.307391886,0.302096753,1.999741099,2.567753969,5.384107193
0.330806349,0.34149671,0.308397346,0.31669893,2.03863381,2.508748711,5.798643483
0.327717881,0.33503689,0.311613982,0.309190974,1.926745464,2.523101194,5.870390512
0.322446926,0.345366242,0.313508977,0.318828981,2.120135232,2.530093932,5.410430759
0.329784782,0.338587486,0.298722449,0.299440968,2.038597402,2.547409255,5.23869619
0.328671611,0.325337587,0.311131673,0.318348364,2.008669068,2.435555617,5.0647417
0.330888411,0.341215621,0.301440719,0.314472319,1.991367529,2.526261659,5.637821103
0.329392361,0.34331876,0.309169008,0.312758622,2.094736203,2.642660315,5.174212029
0.333281751,0.338033635,0.309689486,0.315447013,1.951294966,2.43042507,5.678463077
0.328448532,0.330121737,0.309461907,0.313972246,2.10759135,2.525100272,5.275436432
0.335784659,0.334985859,0.311161312,0.318082719,1.984031506,2.460721801,5.014562095
0.335643395,0.3336519,0.309612376,0.318937508,2.185333595,2.57738708,5.841699524
0.320935597,0.336753841,0.312850847,0.310961927,2.104153433,2.591999509,5.357717812
0.34021766,0.336492316,0.305100474,0.312900678,2.137620527,2.620665329,5.123531331
0.345701726,0.33501234,0.330382544,0.320280106,2.029902689,2.520707498,5.241062534
0.328629637,0.33471491,0.313126076,0.321141671,2.108729029,2.692730826,5.285993092
0.324146203,0.327651352,0.31063751,0.307153936,2.06513766,2.49919688,5.033480949
0.33232257,0.33034263,0.316566878,0.297403515,2.048592469,2.484008451,5.813864488
0.325018903,0.350969988,0.301343786,0.315835545,2.031000307,2.546383006,5.422485183
0.337758576,0.337449608,0.306225301,0.311623817,2.101459305,2.508050123,5.158697485
0.331977398,0.338814701,0.316477395,0.312613205,2.035144479,2.621128298,5.5524037
0.333300826,0.324561964,0.317276788,0.31342574,2.004630242,2.527490334,5.412584225
0.316738065,0.338978075,0.319476822,0.31806898,1.977595274,2.534371425,5.529590578
0.327625929,0.335845641,0.320627401,0.325817491,1.95269841,2.523798447,5.127463962
0.32009658,0.332304973,0.323883798,0.314387538,2.01831751,2.483374622,5.339912644
0.332590965,0.325628546,0.303650392,0.313852963,2.078189256,2.585541342,5.093836357
0.331279016,0.341846878,0.303551135,0.312718539,2.050924857,2.476702659,5.16731294
0.331830821,0.34236192,0.313759174,0.314118579,2.005618755,2.45886635,5.334319172
