Trial,mri-1.8.7,mri-2.3.3,ruby+omr,rtl-mjit,jruby-1.7.27,jruby-9.1.13,truffleruby-0.30.2
1,50.609375,54.89453125,53.2109375,49.8984375,354.4453125,432.98046875,780.00390625
2,55.58984375,59.21484375,55.96875,52.16796875,456.21875,555.078125,797.71875
3,71.421875,59.21484375,66.0859375,56.74609375,600.21875,559.078125,817.71875
4,83.46484375,59.21484375,67.109375,56.74609375,600.21875,559.53125,844.3359375
5,83.46484375,59.21484375,67.109375,56.74609375,606.21875,603.6171875,844.53125
6,83.46484375,59.21484375,67.3671875,56.74609375,606.21875,603.6953125,844.734375
7,83.46484375,59.46875,67.3671875,56.74609375,668.7421875,603.6953125,845.1953125
8,83.46484375,59.46875,67.3671875,56.74609375,668.7421875,603.6953125,845.1953125
9,83.46484375,59.46875,67.3671875,56.74609375,668.7421875,603.80078125,845.1953125
10,83.46484375,59.46875,67.3671875,56.74609375,668.8984375,603.80078125,845.1953125
11,83.46484375,59.46875,67.3671875,56.74609375,668.8984375,604.25390625,845.1953125
12,83.46484375,59.46875,67.3671875,56.74609375,668.8984375,604.40625,845.1953125
13,83.46484375,59.46875,67.3671875,56.74609375,668.98828125,604.40625,847.26171875
14,83.46484375,59.46875,67.3671875,56.74609375,678.98828125,612.40625,847.26171875
15,83.46484375,59.46875,67.3671875,56.74609375,678.98828125,612.46484375,847.28515625
16,60.76953125,59.46875,67.3671875,56.74609375,678.98828125,612.51953125,847.28515625
17,77.26171875,59.46875,67.3671875,56.74609375,678.98828125,624.72265625,847.28515625
18,77.26171875,59.46875,67.3671875,56.74609375,678.98828125,624.72265625,847.28515625
19,79.26171875,59.46875,67.625,56.74609375,679.06640625,624.72265625,847.54296875
20,87.26171875,59.46875,67.625,56.74609375,679.06640625,624.72265625,847.54296875
21,60.76953125,59.46875,67.625,56.74609375,679.140625,624.82421875,847.54296875
22,75.47265625,59.46875,67.625,56.74609375,679.140625,624.82421875,847.54296875
23,75.47265625,59.46875,67.625,56.74609375,679.140625,624.828125,847.54296875
24,77.47265625,59.46875,67.625,56.74609375,679.140625,624.9375,847.546875
25,87.5078125,59.46875,67.625,57.515625,679.140625,624.9375,847.546875
26,87.5078125,59.46875,67.625,57.515625,679.26171875,624.9375,847.546875
27,87.5078125,59.46875,67.625,57.515625,679.26171875,624.9375,847.546875
28,87.5078125,59.46875,67.625,57.515625,679.26171875,624.984375,847.546875
29,60.76953125,59.46875,67.625,53.32421875,679.26171875,624.984375,847.546875
