Trial,mri-1.8.7,mri-2.3.3,ruby+omr,rtl-mjit,jruby-1.7.27,jruby-9.1.13,truffleruby-0.30.2
52,,435.441843511,421.654988704,434.221697473,176.71975927,197.57876575,19.337003747
53,,443.97983743,429.944381421,442.739616831,180.063382998,201.474298257,19.660587886
54,,452.485367476,438.273082399,451.291894178,183.413950163,205.320507225,20.149593564
55,,460.857610901,446.508709916,459.861782858,186.832327082,209.163636051,20.477931111
56,,469.19038135,454.777780687,468.474661262,190.147211473,213.002354102,20.804236387
57,,477.586392776,463.082072928,477.011909264,193.555020665,216.856016051,21.127520707
58,,486.121407805,471.230115444,485.640398323,196.881656379,220.756489289,21.448100512
59,,494.657901393,479.425998861,494.221715605,200.251325588,224.657903923,21.766919288
60,,503.212122348,487.717187813,502.772902604,203.635767688,228.476620094,22.093469812
61,,511.635938276,495.957960397,511.293809776,206.958720284,232.313249486,22.418694021
62,,520.212588233,504.140045606,519.820845423,210.280278616,236.167920085,22.741923785
63,,528.761506659,512.395024184,528.42564686,213.604001458,240.025239094,23.089075041
64,,537.259273477,520.632604363,537.081762533,216.940150413,243.942046678,23.40875232
65,,545.848850014,528.919503229,545.631615546,220.286356032,247.830633122,23.731212103
66,,554.49882515,537.153783534,554.182152119,223.660876435,251.668980983,24.061197696
67,,563.029934694,545.432861072,562.740502604,227.00178007,255.517016565,24.381869602
68,,571.411379813,553.742193566,571.254589607,230.383637767,259.393701281,24.70467387
69,,579.910808457,561.982837998,579.848293491,233.716629116,263.388246425,25.026296485
70,,588.421536206,570.222359329,588.573783712,237.103457141,267.197518633,25.347746507
71,,596.861979689,578.474375313,597.112586598,240.467120134,271.007624528,25.67082066
72,,605.368455189,586.743526882,605.668672241,243.785898502,274.853342416,25.998128898
73,,613.904379792,595.025567852,614.222864385,247.111260935,278.731140147,26.322681837
74,,622.439860159,603.318501446,622.826650362,250.474720635,282.608668486,26.648897846
75,,630.946301417,611.632350119,631.402190778,253.854876715,286.560990397,26.979121376
76,,639.453492793,619.924288592,639.943867687,257.219112494,290.399457495,27.300841612
77,,648.023847338,628.217192981,648.484299268,260.585392586,294.201470164,27.643449905
78,,656.574538399,636.566186061,657.023962967,263.968525232,298.069048986,27.965615286
79,,665.091802635,644.866097955,665.606563568,267.294648816,301.980163348,28.288430242
80,,673.616502711,653.196638552,674.161480524,270.66622065,305.848271917,28.618258994
81,,682.220682145,661.537070567,682.741096678,274.008930308,309.678832272,28.942424843
82,,690.666665702,669.804745002,691.394178938,277.401335333,313.529342613,29.266571149
83,,699.234479706,678.049589063,699.914535571,280.731414858,317.451935782,29.600954555
84,,707.797442282,686.307099113,708.492728882,284.073047309,321.326423091,29.924813486
85,,716.289604512,694.540610748,717.070088315,287.40196928,325.145989974,30.247994631
86,,724.879512321,702.848415609,725.619576461,290.740871245,328.982007005,30.570025303
87,,733.429707835,711.110878965,734.207137397,294.07752323,332.8439781,30.892937968
88,,742.00381803,719.40373059,742.875304743,297.409691251,336.662574605,31.218741109
89,,750.378162703,727.599441176,751.437646743,300.774174532,340.516856872,31.546977489
90,,758.890325502,735.832109641,760.016166449,304.144262662,344.403590035,31.869783438
91,,767.444809715,744.052486111,768.539484437,307.554618965,348.209140101,32.222109893
92,,776.029379234,752.292670845,777.154443363,310.923082531,352.043318149,32.545050566
93,,784.671148832,760.513870251,785.750777098,314.239226571,355.847368469,32.866941565
94,,793.210038214,768.709911075,794.444795736,317.56660527,359.679542082,33.189017001
95,,801.722362104,776.984354978,802.976703174,320.905497797,363.527393322,33.513285465
96,,810.130036621,785.317382234,811.634048302,324.234653686,367.35388929,33.833081901
97,,818.497839905,793.53475872,820.163557713,327.565006719,371.226552533,34.156727197
98,,827.054822304,801.813987672,828.719157567,330.904263116,375.106908843,34.485489736
99,,835.608054702,810.080613899,837.173197716,334.245145993,378.950134081,34.814662845
